Name	Length	EffectiveLength	TPM	NumReads
FBtr0084295	6384	6210.456	15.475259	739.000
FBtr0112718	7131	6957.456	0.354349	18.957
FBtr0112717	5201	5027.456	0.468683	18.118
FBtr0343409	7205	7031.456	23.425838	1266.553
FBtr0112719	6336	6162.456	0.243616	11.544
FBtr0082576	1051	877.456	0.000000	0.000
FBtr0114565	839	665.656	0.000000	0.000
FBtr0300192	1843	1669.456	1.520107	19.513
FBtr0087686	2260	2086.456	2.763321	44.333
FBtr0087685	2213	2039.456	17.300269	271.300
FBtr0300193	1989	1815.456	2.415953	33.725
FBtr0087687	1826	1652.456	0.380421	4.834
FBtr0078827	2563	2389.456	38.521345	707.756
FBtr0334909	2662	2488.456	3.474860	66.489
FBtr0084288	1248	1074.456	0.605199	5.000
FBtr0085110	3311	3137.456	56.441829	1361.638
FBtr0301708	2543	2369.456	13.451456	245.076
FBtr0301707	2239	2065.456	63.126458	1002.560
FBtr0085892	1023	849.456	0.324269	2.118
FBtr0082423	640	466.744	453.899329	1629.000
FBtr0070298	870	696.638	5.413869	29.000
FBtr0074922	2277	2103.456	32.006953	517.679
FBtr0332154	2816	2642.456	4.297608	87.321
FBtr0091785	552	378.802	0.000000	0.000
FBtr0079098	898	724.632	35.535658	198.000
FBtr0088175	750	576.705	1.605404	7.119
FBtr0336733	483	309.836	1.209268	2.881
FBtr0344701	2809	2635.456	0.000068	0.001
FBtr0339621	2726	2552.456	0.051056	1.002
FBtr0084421	2370	2196.456	0.000079	0.001
FBtr0084423	2463	2289.456	0.000076	0.001
FBtr0084422	2876	2702.456	0.000067	0.001
FBtr0075041	2522	2348.456	7.250058	130.920
FBtr0113345	1509	1335.456	0.048484	0.498
FBtr0113344	1359	1185.456	0.055087	0.502
FBtr0071530	712	538.720	184.195315	763.000
FBtr0088805	739	565.710	11.264696	49.000
FBtr0080288	672	498.732	32.325311	123.963
FBtr0339524	926	752.627	2.818142	16.309
FBtr0300350	956	782.617	10.469072	63.000
FBtr0082028	1179	1005.456	0.388039	3.000
FBtr0343727	4695	4521.456	0.024435	0.850
FBtr0343726	4924	4750.456	0.023156	0.846
FBtr0080801	3399	3225.456	0.012284	0.305
FBtr0335187	3007	2833.456	0.046053	1.003
FBtr0302924	2975	2801.456	0.000000	0.000
FBtr0302925	3994	3820.456	0.000000	0.000
FBtr0078276	1601	1427.456	7.288604	80.000
FBtr0303800	604	430.783	0.302571	1.002
FBtr0072807	3859	3685.456	4.921010	139.453
FBtr0344837	936	762.626	0.135909	0.797
FBtr0303107	5503	5329.456	14.487239	593.679
FBtr0072808	1187	1013.456	5.186106	40.414
FBtr0072806	3652	3478.456	64.769887	1732.378
FBtr0309252	4204	4030.456	4.594240	142.381
FBtr0076647	2483	2309.456	15.429715	274.000
FBtr0084126	3004	2830.456	0.000000	0.000
FBtr0082031	3999	3825.456	8.493325	249.830
FBtr0334302	4002	3828.456	9.279549	273.170
FBtr0084330	2919	2745.456	0.047370	1.000
FBtr0077731	1480	1306.456	3.097162	31.113
FBtr0077734	1449	1275.456	48.217979	472.887
FBtr0075337	1826	1652.456	28.805024	366.000
FBtr0332069	1087	913.456	0.000000	0.000
FBtr0076038	975	801.598	0.000000	0.000
FBtr0333357	1894	1720.456	3.841178	50.815
FBtr0076011	1378	1204.456	34.730415	321.650
FBtr0304671	5407	5233.456	3.697013	148.772
FBtr0085211	5530	5356.456	30.913306	1273.228
FBtr0082237	3860	3686.456	35.348880	1002.000
FBtr0072409	1757	1583.456	22.110329	269.206
FBtr0339625	737	563.710	5.466252	23.693
FBtr0073642	685	511.725	19.289432	75.899
FBtr0074704	682	508.726	0.000000	0.000
FBtr0075647	911	737.629	18.160025	103.000
FBtr0071592	329	155.957	4799.639636	5755.678
FBtr0071593	389	215.920	86.972999	144.398
FBtr0305669	304	130.969	59.504789	59.924
FBtr0073768	1282	1108.456	0.703963	6.000
FBtr0073344	2030	1856.456	0.000000	0.000
FBtr0082134	1412	1238.456	29.269480	278.727
FBtr0100583	1506	1332.456	5.737291	58.782
FBtr0290087	1096	922.456	0.000000	0.000
FBtr0082636	2347	2173.456	10.319346	172.459
FBtr0343590	5063	4889.456	0.402608	15.137
FBtr0074777	3154	2980.456	3.621715	83.000
FBtr0301307	4110	3936.456	0.805157	24.371
FBtr0074776	3253	3079.456	0.906141	21.456
FBtr0074775	3313	3139.456	1.237421	29.871
FBtr0301308	3214	3040.456	30.424658	711.291
FBtr0087388	3040	2866.456	13.296491	293.066
FBtr0079464	2302	2128.456	2.619436	42.870
FBtr0346571	5563	5389.456	0.069053	2.862
FBtr0078555	2744	2570.456	0.762356	15.068
FBtr0078556	2653	2479.456	0.527912	10.065
FBtr0078557	2523	2349.456	0.435496	7.867
FBtr0089368	2824	2650.456	0.024578	0.501
FBtr0089367	4011	3837.456	0.016915	0.499
FBtr0332934	6457	6283.456	0.160349	7.747
FBtr0078773	1290	1116.456	0.000000	0.000
FBtr0081098	843	669.652	25.829693	133.000
FBtr0075025	2062	1888.456	12.946966	188.000
FBtr0085265	1074	900.456	37.686107	260.932
FBtr0113298	1591	1417.456	22.160694	241.533
FBtr0305588	1558	1384.456	0.886317	9.435
FBtr0087442	1173	999.456	27.471524	211.120
FBtr0087441	1192	1018.456	19.338790	151.445
FBtr0070170	2155	1981.456	4.739794	72.215
FBtr0290236	1188	1014.456	2.051181	16.000
FBtr0077029	1633	1459.456	0.178220	2.000
FBtr0075359	1412	1238.456	59.751495	569.000
FBtr0300313	399	225.907	0.000000	0.000
FBtr0343514	321	147.959	0.000000	0.000
FBtr0074203	1347	1173.456	77.690570	701.000
FBtr0433498	675	501.732	23.587753	91.000
FBtr0083266	2011	1837.456	0.070778	1.000
FBtr0334953	1321	1147.456	3.045397	26.870
FBtr0078732	1128	954.456	69.509207	510.130
FBtr0273419	1238	1064.456	0.122177	1.000
FBtr0072903	2204	2030.456	38.046078	594.000
FBtr0080029	3097	2923.456	1.348815	30.320
FBtr0304134	2131	1957.456	2.383392	35.873
FBtr0337001	3285	3111.456	0.953265	22.807
FBtr0078968	2836	2662.456	341.610822	6993.540
FBtr0078969	3030	2856.456	1.482433	32.560
FBtr0336707	2584	2410.456	5.705576	105.750
FBtr0309256	2897	2723.456	1.972432	41.305
FBtr0078973	2807	2633.456	6.056150	122.633
FBtr0078971	2628	2454.456	15.633636	295.052
FBtr0309257	2839	2665.456	3.911154	80.160
FBtr0073555	3405	3231.456	4.420992	109.850
FBtr0091691	546	372.804	0.000000	0.000
FBtr0084266	1307	1133.456	28.684841	250.000
FBtr0335125	2524	2350.456	0.895621	16.187
FBtr0077713	912	738.629	39.546906	224.606
FBtr0307080	2221	2047.456	11.919118	187.647
FBtr0077714	1010	836.456	153.229192	985.525
FBtr0071232	631	457.752	0.000000	0.000
FBtr0331726	675	501.732	0.000000	0.000
FBtr0332005	505	331.825	0.040184	0.103
FBtr0332004	590	416.788	0.053922	0.173
FBtr0305957	3212	3038.456	0.096755	2.261
FBtr0114497	3758	3584.456	0.104649	2.884
FBtr0083639	3806	3632.456	0.102223	2.855
FBtr0077666	871	697.638	4.101188	22.000
FBtr0347182	2309	2135.456	0.728050	11.955
FBtr0080915	2090	1916.456	4.251374	62.649
FBtr0080916	2017	1843.456	0.753937	10.687
FBtr0080917	2337	2163.456	0.556415	9.256
FBtr0073667	2203	2029.456	0.000000	0.000
FBtr0082780	7980	7806.456	0.078891	4.736
FBtr0300486	4076	3902.456	0.067293	2.019
FBtr0335223	3262	3088.456	0.094545	2.245
FBtr0072031	929	755.627	3.746431	21.767
FBtr0072030	604	430.783	331.552706	1098.233
FBtr0086620	496	322.828	0.402853	1.000
FBtr0084204	490	316.831	0.000000	0.000
FBtr0085416	3211	3037.456	34.895114	815.000
FBtr0081979	2741	2567.456	49.438334	976.000
FBtr0074988	1772	1598.456	3.069857	37.731
FBtr0331852	1707	1533.456	46.031205	542.758
FBtr0344993	1714	1540.456	8.232239	97.510
FBtr0079901	3076	2902.456	34.008943	759.000
FBtr0331237	1342	1168.456	22.437967	201.595
FBtr0079565	1106	932.456	2688.671211	19277.420
FBtr0331238	1388	1214.456	26.999311	252.126
FBtr0345448	1175	1001.456	0.890826	6.860
FBtr0089622	2012	1838.456	202.386557	2861.000
FBtr0070536	1659	1485.456	0.087550	1.000
FBtr0310081	2279	2105.456	0.106702	1.727
FBtr0310080	2399	2225.456	0.096994	1.660
FBtr0344714	2233	2059.456	0.111002	1.758
FBtr0344713	2110	1936.456	0.124583	1.855
FBtr0075120	901	727.631	4.468336	25.000
FBtr0085990	1048	874.456	0.000000	0.000
FBtr0332455	1549	1375.456	0.266421	2.818
FBtr0332454	5806	5632.456	1.183450	51.254
FBtr0080977	5453	5279.456	1.325361	53.803
FBtr0080975	5625	5451.456	3.418675	143.302
FBtr0301440	5851	5677.456	0.932295	40.700
FBtr0301442	2664	2490.456	6.041439	115.692
FBtr0290262	1723	1549.456	1.512024	18.014
FBtr0301441	5291	5117.456	3.443472	135.498
FBtr0332451	5349	5175.456	1.819563	72.410
FBtr0290263	1615	1441.456	0.339492	3.763
FBtr0080976	5917	5743.456	2.032294	89.752
FBtr0339796	1357	1183.456	1.562337	14.217
FBtr0332452	1900	1726.456	1.195061	15.865
FBtr0332453	5283	5109.456	0.939537	36.912
FBtr0076912	2069	1895.456	0.000000	0.000
FBtr0078245	2532	2358.456	13.344571	242.000
FBtr0307217	639	465.744	0.780125	2.794
FBtr0299668	648	474.738	1.700155	6.206
FBtr0082483	1577	1403.456	32.618271	352.000
FBtr0082894	860	686.640	0.000000	0.000
FBtr0305697	8713	8539.456	2.215271	145.459
FBtr0305698	8413	8239.456	2.190306	138.767
FBtr0305696	8350	8176.456	3.530870	221.988
FBtr0076619	8704	8530.456	5.250086	344.367
FBtr0076618	8217	8043.456	1.901182	117.584
FBtr0305699	8704	8530.456	6.961121	456.598
FBtr0076616	8151	7977.456	1.883257	115.520
FBtr0333048	8698	8524.456	2.181124	142.965
FBtr0333049	8485	8311.456	2.077470	132.768
FBtr0080675	5860	5686.456	0.000000	0.000
FBtr0070995	2115	1941.456	2.801932	41.828
FBtr0300177	1868	1694.456	16.668265	217.172
FBtr0299599	1949	1775.456	0.732499	10.000
FBtr0084344	429	255.874	0.000000	0.000
FBtr0302408	1266	1092.456	0.000000	0.000
FBtr0084905	1041	867.456	0.149923	1.000
FBtr0340567	614	440.776	0.000000	0.000
FBtr0343001	898	724.632	0.071975	0.401
FBtr0343000	1311	1137.456	0.170634	1.492
FBtr0071854	539	365.805	9.657179	27.163
FBtr0079667	3358	3184.456	11.881584	290.933
FBtr0079665	1959	1785.456	477.349494	6553.429
FBtr0340239	3053	2879.456	1.025657	22.709
FBtr0340241	3354	3180.456	0.850082	20.789
FBtr0079666	1867	1693.456	44.904892	584.723
FBtr0079664	2620	2446.456	133.937313	2519.544
FBtr0340240	2230	2056.456	72.499600	1146.405
FBtr0075116	241	68.023	0.000000	0.000
FBtr0332404	36093	35919.456	0.882787	243.820
FBtr0332403	24228	24054.456	14.601195	2700.642
FBtr0303387	43121	42936.456	18.031431	5953.049
FBtr0303386	2610	2436.456	13.156432	246.479
FBtr0303388	37913	37728.456	1.139631	330.610
FBtr0303383	25760	25586.456	0.268218	52.769
FBtr0332406	20943	20769.456	15.828888	2527.892
FBtr0332405	39216	39031.456	1.986658	596.240
FBtr0303385	39327	39142.456	2.096350	630.950
FBtr0303389	36339	36165.456	1.370630	381.151
FBtr0303384	30030	29856.456	0.543713	124.822
FBtr0082135	2652	2478.456	8.133313	155.000
FBtr0309879	3569	3395.456	0.038302	1.000
FBtr0309880	3632	3458.456	0.037482	0.997
FBtr0339409	3509	3335.456	0.039117	1.003
FBtr0081688	652	478.737	0.000000	0.000
FBtr0445388	5722	5548.456	13.618239	581.000
FBtr0080381	718	544.716	1.193759	5.000
FBtr0079515	1350	1176.456	0.000000	0.000
FBtr0076429	2400	2226.456	0.876182	15.000
FBtr0339411	853	679.647	2.418762	12.640
FBtr0088396	423	249.879	311.725653	598.944
FBtr0339412	625	451.757	3.906530	13.570
FBtr0088397	418	244.885	86.564221	162.999
FBtr0309511	592	418.786	0.000000	0.000
FBtr0078585	694	520.724	0.000000	0.000
FBtr0309512	1575	1401.456	0.000000	0.000
FBtr0301189	2261	2087.456	14.052181	225.551
FBtr0082106	2280	2106.456	129.972688	2105.171
FBtr0082108	2663	2489.456	1.622492	31.058
FBtr0082107	2728	2554.456	1.284007	25.220
FBtr0308917	3617	3443.456	1.125378	29.797
FBtr0070701	2954	2780.456	4.296149	91.850
FBtr0306061	664	490.733	0.000000	0.000
FBtr0334637	5769	5595.456	3.089480	132.924
FBtr0334639	5778	5604.456	2.944765	126.902
FBtr0083912	5811	5637.456	2.750964	119.248
FBtr0300617	4871	4697.456	13.618303	491.891
FBtr0334638	5787	5613.456	4.447719	191.978
FBtr0332046	1610	1436.456	23.782827	262.687
FBtr0273240	1758	1584.456	28.882442	351.882
FBtr0332048	1369	1195.456	27.460571	252.421
FBtr0332045	1291	1117.456	1.323706	11.374
FBtr0273241	1751	1577.456	17.431588	211.435
FBtr0332047	1242	1068.456	2.458818	20.201
FBtr0299662	2637	2463.456	4.113231	77.913
FBtr0299660	1697	1523.456	0.898705	10.528
FBtr0299661	2864	2690.456	0.993796	20.559
FBtr0080253	1330	1156.456	0.000000	0.000
FBtr0340565	1666	1492.456	0.000000	0.000
FBtr0333306	1668	1494.456	2.734951	31.428
FBtr0346350	2380	2206.456	0.364430	6.183
FBtr0071465	1150	976.456	22.960137	172.389
FBtr0080729	1048	874.456	0.000000	0.000
FBtr0346190	7096	6922.456	15.498208	824.944
FBtr0308839	6241	6067.456	20.369888	950.338
FBtr0074415	6383	6209.456	18.489011	882.775
FBtr0077423	1352	1178.456	0.000000	0.000
FBtr0087479	598	424.785	0.175386	0.573
FBtr0073040	2713	2539.456	1876.643669	36644.221
FBtr0332873	2960	2786.456	1.623239	34.779
FBtr0079487	1026	852.456	0.000000	0.000
FBtr0343401	1236	1062.456	0.000000	0.000
FBtr0113376	865	691.638	0.464625	2.471
FBtr0113375	910	736.629	0.294894	1.670
FBtr0113377	1713	1539.456	0.207170	2.452
FBtr0343511	946	772.625	0.236734	1.406
FBtr0080193	506	332.825	0.000000	0.000
FBtr0299566	1458	1284.456	8.023353	79.242
FBtr0290222	1178	1004.456	30.642923	236.670
FBtr0088760	1698	1524.456	3.199101	37.500
FBtr0331956	1227	1053.456	1.172859	9.500
FBtr0078310	1732	1558.456	0.000000	0.000
FBtr0071560	1802	1628.456	0.000000	0.000
FBtr0079864	685	511.725	412.702555	1623.890
FBtr0335503	1305	1131.456	6.564364	57.110
FBtr0088999	2497	2323.456	46.264368	826.540
FBtr0345799	3243	3069.456	2.933277	69.231
FBtr0088998	2753	2579.456	1.927451	38.229
FBtr0074283	1435	1261.456	0.421591	4.089
FBtr0340157	1886	1712.456	59.674971	785.768
FBtr0079238	1543	1369.456	0.584112	6.151
FBtr0333227	1236	1062.456	0.226363	1.849
FBtr0333232	745	571.708	0.129056	0.567
FBtr0079239	641	467.743	0.398342	1.433
FBtr0078764	3891	3717.456	0.176293	5.039
FBtr0078765	3297	3123.456	0.289827	6.961
FBtr0083721	1734	1560.456	12.715004	152.564
FBtr0304689	1709	1535.456	9.183291	108.422
FBtr0304690	1942	1768.456	0.662894	9.014
FBtr0083717	1304	1130.456	12.998732	112.989
FBtr0072239	2106	1932.456	9.556432	142.000
FBtr0339719	1617	1443.456	10.704155	118.806
FBtr0301873	1814	1640.456	1.086014	13.699
FBtr0301872	1770	1596.456	1.019920	12.520
FBtr0082162	1819	1645.456	7.327214	92.706
FBtr0082161	1758	1584.456	1.199006	14.608
FBtr0306638	3901	3727.456	0.024772	0.710
FBtr0308094	1145	971.456	0.010412	0.078
FBtr0301109	4245	4071.456	0.012804	0.401
FBtr0301114	3938	3764.456	0.024511	0.709
FBtr0301113	3800	3626.456	0.018605	0.519
FBtr0339905	4750	4576.456	0.028152	0.991
FBtr0301111	3103	2929.456	0.023110	0.521
FBtr0301108	3956	3782.456	0.024386	0.709
FBtr0301110	2577	2403.456	0.005683	0.105
FBtr0301105	3906	3732.456	0.024736	0.710
FBtr0301107	4167	3993.456	0.013048	0.401
FBtr0309957	3974	3800.456	0.020842	0.609
FBtr0301958	5126	4952.456	0.022181	0.845
FBtr0301106	4140	3966.456	0.013135	0.401
FBtr0339903	5162	4988.456	0.019411	0.745
FBtr0339904	4897	4723.456	0.033262	1.208
FBtr0113733	2574	2400.456	56.750557	1047.483
FBtr0306545	2668	2494.456	2.534485	48.613
FBtr0306544	2909	2735.456	2.943142	61.905
FBtr0070134	1236	1062.456	31.178595	254.713
FBtr0343759	1362	1188.456	0.304139	2.779
FBtr0087673	1412	1238.456	0.105011	1.000
FBtr0086553	2750	2576.456	12.065277	239.025
FBtr0086554	2663	2489.456	31.236484	597.929
FBtr0086552	2617	2443.456	68.713844	1291.016
FBtr0071189	1545	1371.456	2.644126	27.883
FBtr0083935	999	825.456	0.000108	0.001
FBtr0340388	6278	6104.456	2.539903	119.219
FBtr0304026	6469	6295.456	3.983648	192.837
FBtr0344258	6020	5846.456	1.612060	72.470
FBtr0344259	6011	5837.456	1.575551	70.720
FBtr0304024	2983	2809.456	1.690027	36.509
FBtr0304025	5637	5463.456	9.375174	393.849
FBtr0301031	1149	975.456	0.133324	1.000
FBtr0086723	1757	1583.456	84.456064	1028.300
FBtr0076517	2132	1958.456	52.327434	788.000
FBtr0310467	1136	962.456	0.000000	0.000
FBtr0073989	668	494.732	52.837540	201.000
FBtr0289994	1130	956.456	2.991402	22.000
FBtr0074615	989	815.590	69.836096	437.960
FBtr0072681	1798	1624.456	0.000000	0.000
FBtr0073613	1035	861.456	60.387082	400.000
FBtr0082166	3376	3202.456	10.396180	256.000
FBtr0339244	7040	6866.456	0.043970	2.322
FBtr0304161	6731	6557.456	0.046676	2.354
FBtr0339245	7005	6831.456	0.044261	2.325
FBtr0072463	2501	2327.456	1.173424	21.000
FBtr0301077	2705	2531.456	2.378977	46.307
FBtr0306243	2834	2660.456	1.889816	38.660
FBtr0301512	2930	2756.456	1.340573	28.413
FBtr0301076	2834	2660.456	2.523365	51.620
FBtr0085068	1587	1413.456	0.000000	0.000
FBtr0100599	3363	3189.456	7.603315	186.467
FBtr0331745	3616	3442.456	1.290856	34.169
FBtr0331744	3334	3160.456	7.751661	188.377
FBtr0334172	4792	4618.456	1.821997	64.703
FBtr0334173	4686	4512.456	2.296878	79.696
FBtr0299909	2838	2664.456	0.305850	6.266
FBtr0299908	4578	4404.456	13.010871	440.638
FBtr0081467	4794	4620.456	0.882073	31.338
FBtr0334171	4432	4258.456	2.150740	70.424
FBtr0306015	5898	5724.456	0.386104	16.995
FBtr0299912	6233	6059.456	4.586809	213.711
FBtr0299911	2741	2567.456	0.353157	6.972
FBtr0306016	6466	6292.456	2.786185	134.807
FBtr0081466	4788	4614.456	0.572960	20.330
FBtr0333766	13463	13289.456	42.590412	4352.132
FBtr0333767	14496	14322.456	3.829830	421.774
FBtr0333768	15201	15027.456	8.146322	941.304
FBtr0333765	12784	12610.456	96.300684	9337.771
FBtr0083062	1169	995.456	104.516545	800.000
FBtr0076430	983	809.592	0.000000	0.000
FBtr0084595	2673	2499.456	2.016287	38.751
FBtr0303849	2712	2538.456	5.310394	103.652
FBtr0321262	3791	3617.456	0.531981	14.797
FBtr0084596	2736	2562.456	20.654848	406.969
FBtr0329936	1326	1152.456	0.194652	1.725
FBtr0089034	970	796.605	0.044910	0.275
FBtr0072396	3159	2985.456	3.613848	82.959
FBtr0343506	2059	1885.456	18.971342	275.041
FBtr0339677	2887	2713.456	2.391514	49.897
FBtr0073724	2090	1916.456	30.386626	447.780
FBtr0084205	971	797.604	0.000000	0.000
FBtr0310473	1103	929.456	0.000000	0.000
FBtr0091470	2529	2355.456	0.204291	3.700
FBtr0091473	2870	2696.456	0.104368	2.164
FBtr0091472	2414	2240.456	0.142029	2.447
FBtr0334661	2051	1877.456	0.127611	1.842
FBtr0076315	1618	1444.456	0.000000	0.000
FBtr0330081	3476	3302.456	0.118141	3.000
FBtr0345460	9306	9132.456	2.625987	184.401
FBtr0346728	5385	5211.456	0.263993	10.579
FBtr0345457	3658	3484.456	0.410499	10.998
FBtr0345458	5565	5391.456	0.373065	15.466
FBtr0339357	1944	1770.456	6.659917	90.664
FBtr0088730	1448	1274.456	42.280924	414.336
FBtr0081308	535	361.807	0.000000	0.000
FBtr0087067	1253	1079.456	0.120479	1.000
FBtr0072300	837	663.658	0.195962	1.000
FBtr0100545	3404	3230.456	0.949099	23.575
FBtr0345323	3544	3370.456	0.674833	17.489
FBtr0075700	5961	5787.456	52.582972	2340.000
FBtr0100384	3067	2893.456	0.115103	2.561
FBtr0074250	3247	3073.456	0.103211	2.439
FBtr0331505	6433	6259.456	0.054938	2.644
FBtr0331504	2595	2421.456	0.050498	0.940
FBtr0302241	591	417.787	0.311288	1.000
FBtr0089049	1495	1321.456	23.029273	234.000
FBtr0346166	2970	2796.456	3.318899	71.365
FBtr0071317	2438	2264.456	21.221630	369.509
FBtr0091496	564	390.797	0.080197	0.241
FBtr0303024	511	337.823	0.292198	0.759
FBtr0076062	1158	984.456	130.651970	988.997
FBtr0305671	1781	1607.456	0.707071	8.739
FBtr0072427	1653	1479.456	42.832779	487.261
FBtr0076591	337	163.953	0.000000	0.000
FBtr0070791	822	648.673	0.000000	0.000
FBtr0345787	854	680.646	0.000000	0.000
FBtr0332209	785	611.688	0.000000	0.000
FBtr0332855	2274	2100.456	0.409745	6.618
FBtr0087193	1986	1812.456	12.720847	177.283
FBtr0087196	1929	1755.456	4.859943	65.600
FBtr0113084	2331	2157.456	2.790522	46.292
FBtr0087194	2126	1952.456	14.347197	215.393
FBtr0306652	2478	2304.456	0.153112	2.713
FBtr0087195	2143	1969.456	3.857294	58.413
FBtr0306653	2499	2325.456	0.653642	11.688
FBtr0339141	1600	1426.456	0.045450	0.499
FBtr0113310	1466	1292.456	0.050462	0.501
FBtr0086759	607	433.782	0.000000	0.000
FBtr0083094	1589	1415.456	50.591697	550.628
FBtr0075504	1585	1411.456	4.238455	46.000
FBtr0076458	1600	1426.456	97.918099	1074.000
FBtr0070121	1550	1376.456	17.575343	186.015
FBtr0088801	605	431.782	0.000000	0.000
FBtr0302081	1332	1158.456	0.179507	1.599
FBtr0071248	1072	898.456	0.146108	1.009
FBtr0307287	1870	1696.456	1.610671	21.010
FBtr0307286	2632	2458.456	4.370788	82.624
FBtr0342882	2651	2477.456	0.036425	0.694
FBtr0342883	3795	3621.456	0.024140	0.672
FBtr0112646	2540	2366.456	0.038336	0.698
FBtr0347186	3293	3119.456	0.080727	1.936
FBtr0307185	627	453.755	0.573225	2.000
FBtr0346633	3514	3340.456	7.590838	194.975
FBtr0339637	2854	2680.456	0.951692	19.615
FBtr0087947	2094	1920.456	40.789840	602.337
FBtr0087946	3062	2888.456	52.405264	1163.921
FBtr0309220	3315	3141.456	0.064408	1.556
FBtr0071421	1824	1650.456	0.035710	0.453
FBtr0309219	3082	2908.456	0.295126	6.600
FBtr0309221	1905	1731.456	0.034040	0.453
FBtr0071423	3511	3337.456	0.059235	1.520
FBtr0071422	1482	1308.456	0.045112	0.454
FBtr0070328	1097	923.456	2.253310	16.000
FBtr0091780	582	408.791	0.000000	0.000
FBtr0077435	606	432.782	35.158766	117.000
FBtr0081248	3227	3053.456	9.390592	220.479
FBtr0088807	1558	1384.456	48.565567	517.000
FBtr0089935	714	540.718	58.730498	244.184
FBtr0332414	787	613.688	1.965046	9.273
FBtr0300622	4031	3857.456	1.474737	43.742
FBtr0301023	4444	4270.456	0.444940	14.610
FBtr0334891	4082	3908.456	0.675812	20.310
FBtr0082526	4353	4179.456	0.292423	9.398
FBtr0082527	3972	3798.456	0.375174	10.958
FBtr0082528	3994	3820.456	0.692885	20.354
FBtr0113391	3613	3439.456	1.490087	39.408
FBtr0083009	1510	1336.456	40.481421	416.000
FBtr0302547	1253	1079.456	12.077511	100.246
FBtr0076873	1515	1341.456	132.712114	1368.894
FBtr0302548	2338	2164.456	8.659979	144.128
FBtr0302546	1272	1098.456	22.910001	193.504
FBtr0076872	1419	1245.456	142.348341	1363.213
FBtr0080728	800	626.683	46.485473	224.000
FBtr0342669	629	455.753	0.000000	0.000
FBtr0077004	1254	1080.456	0.000000	0.000
FBtr0300670	586	412.790	6.425848	20.396
FBtr0079146	1651	1477.456	9.895514	112.418
FBtr0333228	1801	1627.456	0.590102	7.384
FBtr0333230	2078	1904.456	0.327253	4.792
FBtr0333229	2503	2329.456	0.647960	11.606
FBtr0079148	1734	1560.456	0.390428	4.685
FBtr0079147	1631	1457.456	0.902546	10.115
FBtr0074171	2865	2691.456	2.684435	55.555
FBtr0074173	2903	2729.456	11.642002	244.336
FBtr0074170	2732	2558.456	11.454821	225.346
FBtr0074169	2808	2634.456	47.330126	958.764
FBtr0300506	651	477.737	0.000000	0.000
FBtr0088938	3131	2957.456	0.066391	1.510
FBtr0339117	3116	2942.456	0.065865	1.490
FBtr0085743	3062	2888.456	51.882004	1152.300
FBtr0085742	2980	2806.456	30.228439	652.314
FBtr0085744	3667	3493.456	6.235805	167.506
FBtr0334548	4156	3982.456	3.273021	100.227
FBtr0080074	8431	8257.456	84.969321	5395.000
FBtr0340293	860	686.640	70.518179	372.317
FBtr0073506	821	647.674	73.285491	364.970
FBtr0340294	1188	1014.456	2.911720	22.713
FBtr0342842	2523	2349.456	0.000000	0.000
FBtr0089600	2496	2322.456	0.000000	0.000
FBtr0072871	1016	842.456	0.000000	0.000
FBtr0072872	659	485.735	0.000000	0.000
FBtr0080394	774	600.695	13.844051	63.944
FBtr0340541	821	647.674	18.631361	92.786
FBtr0445396	543	369.804	0.351678	1.000
FBtr0088253	4806	4632.456	6.908384	246.077
FBtr0339467	4657	4483.456	8.955452	308.733
FBtr0083936	3331	3157.456	0.000000	0.000
FBtr0334642	3629	3455.456	0.000000	0.000
FBtr0083937	3632	3458.456	0.000000	0.000
FBtr0072430	394	220.914	1.177397	2.000
FBtr0083198	877	703.635	0.001304	0.007
FBtr0299680	726	552.714	0.180467	0.767
FBtr0083503	1017	843.456	73.240000	475.000
FBtr0071998	881	707.635	0.000000	0.000
FBtr0343195	1099	925.456	0.000000	0.000
FBtr0073805	3043	2869.456	26.235479	578.857
FBtr0345128	3279	3105.456	2.309294	55.143
FBtr0084037	1267	1093.456	1.070430	9.000
FBtr0342666	742	568.708	0.000000	0.000
FBtr0333559	777	603.693	0.143506	0.666
FBtr0076229	735	561.711	286.477927	1237.334
FBtr0112421	415	241.889	16.667224	31.000
FBtr0077171	2101	1927.456	0.202420	3.000
FBtr0079560	521	347.815	170.129433	455.000
FBtr0087762	1287	1113.456	1.192881	10.213
FBtr0087763	1280	1106.456	28.965102	246.429
FBtr0074074	2349	2175.456	11.036472	184.614
FBtr0333353	2185	2011.456	0.000000	0.000
FBtr0113000	2408	2234.456	0.140982	2.422
FBtr0074630	1513	1339.456	2.620885	26.994
FBtr0343048	2290	2116.456	0.158796	2.584
FBtr0333171	2989	2815.456	0.000000	0.000
FBtr0333172	3550	3376.456	0.693312	18.000
FBtr0333173	2668	2494.456	0.000000	0.000
FBtr0333170	2745	2571.456	0.000000	0.000
FBtr0079035	1521	1347.456	4.774692	49.470
FBtr0079033	1647	1473.456	1.422324	16.115
FBtr0301905	1615	1441.456	12.668447	140.413
FBtr0333539	1509	1335.456	1.905170	19.563
FBtr0301906	1515	1341.456	5.397145	55.670
FBtr0079034	1638	1464.456	78.356398	882.335
FBtr0301907	1614	1440.456	1.754168	19.429
FBtr0070367	2158	1984.456	5.087796	77.634
FBtr0070368	1972	1798.456	20.063995	277.460
FBtr0347428	309	135.965	0.000000	0.000
