Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0330661	989	133	122	659	83	95	511	199	172	337	114	118	241.8	294	190	0.639	-0.647	-3.154	0.00161307511763564	0.0234546325572344	1e-04	0.0523	0.0241	0.0241	TRUE	NA
FBtr0290278	2729	616	828	1600	535	637	1410	922	1166	818	735	790	973.68	1166	781	0.675	-0.567	-3.135	0.00171881944814238	0.0247526474840313	0.0147	0.0322	0.0224	0.0224	TRUE	NA
FBtr0075196	2311	968	956	921	726	872	1194	1450	1346	471	998	1082	1090.08	1330	850	0.602	-0.732	-3.131	0.00174357763629163	0.0249894314644976	0.0452	0.0315	0.0384	0.0384	TRUE	NA
FBtr0088245	6423	2386	2838	4549	1984	2457	3319	3573	3997	2325	2727	3048	3164.8	3630	2700	0.741	-0.432	-3.131	0.00174174970570208	0.0249894314644976	0.0045	0.0276	0.0134	0.0134	TRUE	NA
FBtr0086946	1661	539	385	1082	278	361	858	807	542	553	382	448	598.44	736	461	0.625	-0.677	-3.119	0.00181175017783836	0.025925282306687	0.0265	0.0363	0.032	0.032	TRUE	NA
FBtr0331991	2455	721	770	1749	599	676	1269	1080	1084	894	823	838	998.09	1144	852	0.745	-0.424	-3.119	0.00181752792221904	0.0259667420266317	0	0.032	0.0122	0.0122	TRUE	NA
FBtr0072520	1473	206	179	729	152	150	761	308	252	373	209	186	348.22	440	256	0.617	-0.696	-3.111	0.0018625563244237	0.0264020690776226	0.0213	0.0441	0.032	0.032	TRUE	NA
FBtr0085359	3204	418	412	2588	294	316	1656	626	580	1323	404	392	830.11	954	706	0.708	-0.499	-3.106	0.00189461087653663	0.0268130565965114	0.0042	0.0333	0.0167	0.0167	TRUE	NA
FBtr0072436	993	333	352	636	263	299	513	499	496	325	362	371	427.5	503	353	0.698	-0.518	-3.105	0.00190103803795846	0.0268618462573598	0	0.0407	0.0175	0.0175	TRUE	NA
FBtr0303097	547	134	164	199	91	129	283	201	231	102	125	160	183.52	238	129	0.535	-0.903	-3.1	0.00193362612132692	0.0272795610074526	0.049	0.0608	0.0548	0.0548	TRUE	NA
